location_name,blockgroup_id,distance
6858-7044 N Octavia Ave,'170310902001',0.272385403
On N Odell Ave From W Ibsen St To W Estes Ave,'170310902001',0.379626595
On W Diversey Pkwy From N Sheffield Ave To N Seminary Ave,'170310630002',0.001245471
On W Diversey Pkwy From N Sheffield Ave To N Seminary Ave,'170310629002',0.200152707
On E 72nd St From S Phillips Ave To S Exchange Ave,'170314307002',0.050890609
On S Kingston Ave From E 74th St To E 75th St,'170314313021',0.206209412
On S Colfax Ave From E 74th St To E 75th St,'170314313021',0.213302431
On S Perry Ave From W 112th Pl To W 114th St,'170314913001',0.101450643
On S Perry Ave From W 112th Pl To W 114th St,'170314913002',0.201654352
On W 112th Pl From S Perry Ave To S State St,'170314913001',0.22564323
On S State St From W 112th St To W 111th St,'170314913001',0.201081877
On W 113th Pl From S Wentworth Ave To S Perry Ave,'170314913003',0.000865714
On W 113th Pl From S Wentworth Ave To S Perry Ave,'170314913002',0.172706645
On E 104th St From S Avenue O To S Avenue E,'170315203001',0.402540101
On E 104th St From S Avenue O To S Avenue E,'170315204001',0.203964369
On E 104th St From S Avenue O To S Avenue E,'170315204004',0.301173919
On S Avenue E From E 104th St To E 105th St,'170315204001',0.204265976
On E 96th St From S Houston Ave To S Marquette Ave,'170315101001',0.572400512
On E 96th St From S Houston Ave To S Marquette Ave,'170315102001',0.116793847
On S Peoria St From W 128th Pl To W Vermont St,'170315305031',0.104377183
On W 128th Pl From S Halsted St To S Emerald Ave,'170315305031',0.095472455
On W Vermont St From S Sangamon St To S Morgan St,'170315305031',0.104372181
On W 128th Pl From S Emerald Ave To S Lowe Ave,'170315305031',0.197493855
On W 128th Pl From S Lowe Ave To S Wallace St,'170315305031',0.099736748
On S Homan Ave From W 53rd Pl To W 54th Pl,'170316303002',0.202433858
On W 54th St From S Spaulding Ave To S Christiana Ave,'170316303002',0.099803792
On W 54th St From S Homan Ave To S St Louis Ave,'170316303002',0.205256364
On E 80th St From S Eberhart Ave To S Rhodes Ave,'170314402014',0.001372309
On E 80th St From S Eberhart Ave To S Rhodes Ave,'170314402012',0.099204478
On E 80th St From S Rhodes Ave To S St Lawrence Ave,'170314402012',0.101387524
On E 81st St From S Vernon Ave To S Evans Ave,'170314402012',0.301381705
On E 81st St From S Vernon Ave To S Evans Ave,'170314402011',0.200913272
On E 81st St From S Vernon Ave To S Evans Ave,'170314402014',0.102786458
On E 80th St From S Evans Ave To S Champlain Ave,'170314402011',0.199487688
On E 80th St From S Vernon Ave To S Eberhart Ave,'170314402014',0.098642028
On N Northwest Hwy From N Oshkosh Ave To N Ozark Ave,'170310902004',0.30376124
On N Ozark Ave From N Northwest Hwy To N Olmsted Ave,'170310902004',0.125330314
On N Olympia Ave From N Oketo Ave To N Northwest Hwy,'170310902002',0.005988048
On N Olympia Ave From N Oketo Ave To N Northwest Hwy,'170310902003',0.346038177
On W Pratt Ave From N Oliphant Ave To N Oriole Ave,'170310902004',0.154199736
On S Normal Ave From W 35th St To W Pershing Rd,'170318400001',0.003132917
On S Normal Ave From W 35th St To W Pershing Rd,'170318400002',0.811199357
On S Normal Ave From W 35th St To W Pershing Rd,'170318426001',0.001222987
On W 37th St From S Parnell Ave To S Normal Ave,'170318399003',0.00015968
On W 37th St From S Parnell Ave To S Normal Ave,'170318400002',0.101192803
On S Central Park Ave From W 86th St To W 87th St,'170317004022',0.196323102
On W 86th Pl From S Lawndale Ave To S Central Park Ave,'170317004022',0.181493571
On S Lawndale Ave From W 86th St To W 85th St,'170317004022',0.203197486
On N Monitor Ave From N Indian Rd To W Peterson Ave,'170311101005',0.205055293
On N Monitor Ave From N Indian Rd To W Peterson Ave,'170311101004',0.00024467
On W Peterson Ave From N Monitor Ave To N Austin Ave,'170311101004',0.301953183
On W Peterson Ave From N Monitor Ave To N Austin Ave,'170311001002',0.002613308
On S Kolmar Ave From W 68th St To W Marquette Rd,'170316505003',0.197212685
On W 68th St From S Kilbourn Ave To S Kolmar Ave,'170316505003',0.085157697
On S Woodlawn Ave From E 79th St To E 81st Pl,'170318343002',0.405203586
On S Woodlawn Ave From E 79th St To E 81st Pl,'170318343001',0.100698966
On S Woodlawn Ave From E 82nd Pl To E 83rd St,'170318343001',0.101321193
On S Woodlawn Ave From E 82nd Pl To E 83rd St,'170318343005',1.91E-05
On S Archer Ave From S Rockwell St To S Sacramento Ave,'170315801002',0.030368124
On S Archer Ave From S Rockwell St To S Sacramento Ave,'170315806001',0.490494944
On S Archer Ave From S Rockwell St To S Sacramento Ave,'170315805012',0.358691762
On S Archer Ave From S Rockwell St To S Sacramento Ave,'170315805013',0.159258018
On S Trumbull Ave From W 46th St To W 45th St,'170315804002',0.061712893
On S Trumbull Ave From W 46th St To W 45th St,'170315804004',0.123245041
On S Trumbull Ave From W 46th St To W 45th St,'170315804003',0.022072615
On W 46th St From S Kedzie Ave To S Trumbull Ave,'170315804002',0.289815079
On W 46th St From S Kedzie Ave To S Trumbull Ave,'170315804003',0.182943039
On W 45th St From S Trumbull Ave To S Drake Ave,'170315804004',0.194946987
On W 45th St From S Trumbull Ave To S Drake Ave,'170315804001',0.002016064
On N Leamington Ave From W Ferdinand St To W Ohio St,'170312516003',0.222602362
On E 94th St From S Forest Ave To S Indiana Ave,'170314903001',0.199249792
On W 61st St From S Major Ave To S Mason Ave,'170316403001',0.002185133
On W 61st St From S Major Ave To S Mason Ave,'170316403004',0.504997956
On W 72nd St From S Emerald Ave To S Eggleston Ave,'170316813002',0.579677871
On W 72nd St From S Emerald Ave To S Eggleston Ave,'170316813001',0.013332405
On E 86th St From S Jeffery Blvd To S Cregier Ave,'170314503003',0.401442856
On W 50th St From S Western Ave To S Oakley Ave,'170316302001',0.003489424
On W 50th St From S Western Ave To S Oakley Ave,'170316301001',0.201945634
On W 54th St From S Kenneth Ave To S Kolin Ave,'170316202002',0.207247408
On W 62nd St From S Hamlin Ave To S Lawndale Ave,'170316501002',0.202014874
On W Byron St From N Sayre Ave To N Nottingham Ave,'170311703003',0.002904334
On W Byron St From N Sayre Ave To N Nottingham Ave,'170311703004',0.204001462
On W Byron St From N Sayre Ave To N Nottingham Ave,'170311703005',0.100567218
On W Cortland St From N Sayre Ave To N Neva Ave,'170312505004',0.155170526
On W Cortland St From N Sayre Ave To N Neva Ave,'170312505007',0.149949778
On W Estes Ave From N Ionia Ave To N Mason Ave,'170311201001',0.120201319
On W Hirsch St From N Spaulding Ave To N Kedzie Ave,'170312309001',0.201906463
On W Madison St From S Francisco Ave To S Sacramento Blvd,'170318370002',0.204614462
On W Madison St From S Francisco Ave To S Sacramento Blvd,'170318369001',0.001811218
On W Ohio St From N Kedzie Ave To N Albany Ave,'170318367001',0.002111164
On W Ohio St From N Kedzie Ave To N Albany Ave,'170318367002',0.205239817
On W 46th St From S Laflin St To S Bishop St,'170318426002',0.101637296
On W School St From N Octavia Ave To N Oconto Ave,'170311708001',0.10177101
On W Washington Blvd From N Laramie Ave To N Latrobe Ave,'170312518001',0.002910943
On W Washington Blvd From N Laramie Ave To N Latrobe Ave,'170312519002',0.097596483
On W Winnemac Ave From N Glenwood Ave To N Clark St,'170310311003',0.279673672
On W Winnemac Ave From N Glenwood Ave To N Clark St,'170310310002',0.000845687
On W School St From N Western Ave To N Claremont Ave,'170310510001',0.099880978
On W 122nd St From S Perry Ave To S Lafayette Ave,'170315305014',0.099670161
On W 101st St From S Oakley Ave To S Bell Ave,'170317203003',0.101564
On N Fairfield Ave From W Augusta Blvd To W Iowa St,'170312426004',0.201468081
On N Hoyne Ave From W Moffat St To W Churchill St,'170318322003',0.08271056
On N Keeler Ave From N Sauganash Ave To W Glenlake Ave,'170311203002',0.146532222
On N Kenneth Ave From W Lawrence Ave To W Ainslie St,'170311404004',0.202838182
On N Kilbourn Ave From W Carmen Ave To N Kentucky Ave,'170311404004',0.2972702
On N Laporte Ave From W Palmer St To W Belden Ave,'170311911004',0.202233018
On W 108th St From S Sacramento Ave To S Troy St,'170317401003',0.29324732
On N Leavitt St From W Waveland Ave To W Bradley Pl,'170310505003',0.100330725
On N Lotus Ave From W Addison St To W Waveland Ave,'170311507003',0.203480728
On N Lowell Ave From W Ainslie St To W Argyle St,'170311404003',0.202080031
On N Menard Ave From W Lawrence Ave To W Strong St,'170311504011',0.102958904
On N Menard Ave From W Lawrence Ave To W Strong St,'170311104002',0.197288359
On N Nordica Ave From W Devon Ave To W Albion Ave,'170311002005',0.013163748
On N Nordica Ave From W Devon Ave To W Albion Ave,'170311002006',0.455935427
On N Leamington Ave From W Grand Ave To W Dickens Ave,'170311911006',0.198249532
On N Sayre Ave From W Grace St To W Irving Park Rd,'170311701001',0.00100951
On N Sayre Ave From W Grace St To W Irving Park Rd,'170311703003',0.405404006
On N Sayre Ave From W Grace St To W Irving Park Rd,'170311703004',0.008405896
On S Bell Ave From W 101st St To W 102nd St,'170317203003',0.206265805
On S Dorchester Ave From E Hyde Park Blvd To E 50th St,'170313906002',0.195490253
On S Hartwell Ave From E Marquette Rd To E 66th Pl,'170316904004',0.003415615
On S Hartwell Ave From E Marquette Rd To E 66th Pl,'170318425001',0.138001692
On S Homan Ave From W 53rd St To W 54th Pl,'170316303002',0.302362519
On S Kenneth Ave From W 55th St To W 54th St,'170316202002',0.203740555
On S Michigan Ave From E Marquette Rd To E 66th Pl,'170316904004',0.002047148
On S Michigan Ave From E Marquette Rd To E 66th Pl,'170318425001',0.153840847
On S Oakley Ave From W 50th St To W 50th Pl,'170316301001',0.100978177
On S Springfield Ave From W 59th Pl To W 61st Pl,'170316501004',0.302043629
On S Springfield Ave From W 59th Pl To W 61st Pl,'170316501003',0.101048926
On S Whipple St From W 107th St To W 106th St,'170317401002',0.201526488
On N Richmond St From N Lincoln Ave To W Peterson Ave,'170310207011',0.325163968
On W Leland Ave From N Kedzie Ave To N Spaulding Ave,'170311407011',0.203804765
On W Glenlake Ave From N Keeler Ave To N Tripp Ave,'170311203002',0.100589802
On W Cullerton St From S Karlov Ave To S Kostner Ave,'170312925002',0.202625031
On W Cullerton St From S Karlov Ave To S Kostner Ave,'170312925003',0.404268855
On W Cortland St From N Long Ave To N Luna Ave,'170312503001',0.020678195
On W Cortland St From N Long Ave To N Luna Ave,'170312503004',0.282602138
On W 46th St From S Pulaski Rd To S Keeler Ave,'170315702001',0.396433061
On W Argyle St From N Damen Ave To N Hoyne Ave,'170310404023',0.022295057
On W Argyle St From N Damen Ave To N Hoyne Ave,'170310404024',0.176101879
On W 91st St From S Hoyne Ave To S Claremont Ave,'170317201002',0.541648735
On W 60th St From S Pulaski Rd To S Springfield Ave,'170316502001',0.006230952
On W 60th St From S Pulaski Rd To S Springfield Ave,'170316501004',0.204142786
On W 54th St From S Kedzie Ave To S St Louis Ave,'170316304003',0.001064012
On W 54th St From S Kedzie Ave To S St Louis Ave,'170316303002',0.60663321
On W Carmen Ave From N Kostner Ave To N Kilbourn Ave,'170311404004',0.210683092
On W Moffat St From N Leavitt St To N Hoyne Ave,'170312222001',0.200488816
On W Moffat St From N Leavitt St To N Hoyne Ave,'170318322003',0.000751843
On W School St From N Olcott Ave To N Oleander Ave,'170311708002',0.002600579
On W School St From N Olcott Ave To N Oleander Ave,'170311708003',0.098198284
On W Wabansia Ave From N Narragansett Ave To N Nashville Ave,'170312504005',0.002998233
On W Wabansia Ave From N Narragansett Ave To N Nashville Ave,'170312505002',0.40340635
On W Waveland Ave From N Lotus Ave To N Long Ave,'170311507003',0.100379383
On W Waveland Ave From N Lotus Ave To N Long Ave,'170311507002',0.00066962
On W 32nd St From S Racine Ave To S Throop St,'170316009003',0.000245752
On W 32nd St From S Racine Ave To S Throop St,'170316009004',0.199123297
On W Peterson Ave From N Melvina Ave To N Nagle Ave,'170311002003',8.52E-05
On W Peterson Ave From N Melvina Ave To N Nagle Ave,'170311001002',7.03E-05
On W Peterson Ave From N Melvina Ave To N Nagle Ave,'170311001005',0.400804599
On W 116th St From S Lafayette Ave To S State St,'170315302001',0.101765748
On N Sauganash Ave From W Peterson Ave To N Keeler Ave,'170311203002',0.101480096
On S Yale Ave From W 120th St To W 122nd St,'170315305011',0.200243031
On S Yale Ave From W 120th St To W 122nd St,'170315305013',0.207260161
On N Campbell Ave From W Belle Plaine Ave To W Warner Ave,'170310503002',0.101641947
On N Campbell Ave From W Belle Plaine Ave To W Warner Ave,'170310503001',0.002109525
On N Hoyne Ave From W Argyle St To W Ainslie St,'170310404024',0.203100801
On N Ionia Ave From W Fitch Ave To N Tonty Ave,'170311201001',0.430947196
On N Keeler Ave From W Ainslie St To W Argyle St,'170311404001',0.114375875
On N Keeler Ave From W Ainslie St To W Argyle St,'170311404002',0.08739632
On N Kennison Ave From N Kilbourn Ave To N Kolmar Ave,'170311404004',0.003861169
On N Kennison Ave From N Kilbourn Ave To N Kolmar Ave,'170311404005',0.160015164
On N Kostner Ave From W Foster Ave To W Carmen Ave,'170311404003',0.139035188
On N Kostner Ave From W Foster Ave To W Carmen Ave,'170311404004',0.058228095
On N Laramie Ave From W Diversey Ave To W Nelson St,'170311902004',0.201731148
On N Laramie Ave From W Diversey Ave To W Nelson St,'170311902003',0.203131848
On N Laramie Ave From W Diversey Ave To W Nelson St,'170311902002',0.097439518
On N Laramie Ave From W Diversey Ave To W Nelson St,'170311903002',0.005569887
On N Leavitt St From W Armitage Ave To W Moffat St,'170318322002',0.001268271
On N Leavitt St From W Armitage Ave To W Moffat St,'170312222001',0.253329063
On N Leclaire Ave From W Parker Ave To W Montana St,'170311908003',0.101134429
On N Leclaire Ave From W Parker Ave To W Montana St,'170311908005',0.201026992
On N Leclaire Ave From W Parker Ave To W Montana St,'170311908004',0.302584136
On N Lotus Ave From W Bloomingdale Ave To W Cortland St,'170312503004',0.146036717
On N Melvina Ave From N Milwaukee Ave To W Peterson Ave,'170311001001',0.021163519
On N Melvina Ave From N Milwaukee Ave To W Peterson Ave,'170311001002',0.001155688
On N Melvina Ave From N Milwaukee Ave To W Peterson Ave,'170311001005',0.21426328
On N Ottawa Ave From W Touhy Ave To W Chase Ave,'170310902004',0.001285375
On N Ottawa Ave From W Touhy Ave To W Chase Ave,'170310901003',0.204870906
On N Spaulding Ave From W Lawrence Ave To W Leland Ave,'170311402002',0.002386697
On N Spaulding Ave From W Lawrence Ave To W Leland Ave,'170311407011',0.197959255
On S Cregier Ave From E 83rd Pl To E 86th St,'170314503002',0.202681017
On S Cregier Ave From E 83rd Pl To E 86th St,'170314503003',0.204964179
On S Cregier Ave From E 83rd Pl To E 86th St,'170314503001',0.100815609
On S Green St From W 106th St To W 107th St,'170317307001',0.201327237
On S Green St From W 106th St To W 107th St,'170317501001',0.000432323
On S Harvard Ave From W 120th St To W 122nd St,'170315305011',0.201234137
On S Harvard Ave From W 120th St To W 122nd St,'170315305013',0.208228514
On S Hoyne Ave From W 101st St To W 102nd St,'170317203003',0.216200074
On S Lawndale Ave From W 61st St To W 63rd St,'170316501002',0.401734708
On S Lawndale Ave From W 61st St To W 63rd St,'170316503021',0.000333422
On S Oakley Ave From W 101st St To W 102nd St,'170317203003',0.211320093
On S Princeton Ave From W 120th St To W 122nd St,'170315305011',0.200464332
On S Princeton Ave From W 120th St To W 122nd St,'170315305013',0.20396382
On S St Louis Ave From W 83rd Pl To W 85th St,'170317004011',0.00149799
On S St Louis Ave From W 83rd Pl To W 85th St,'170317004023',0.300986485
On S Wabash Ave From E Marquette Rd To E 66th Pl,'170318425001',0.1365633
On N Monticello Ave From W Ohio St To W Ferdinand St,'170312315003',0.203045386
On S Troy St From W Jackson Blvd To W Fifth Ave,'170312712001',0.147234903
On W Jackson Blvd From S Kedzie Ave To S Albany Ave,'170312713001',0.002005633
On W Jackson Blvd From S Kedzie Ave To S Albany Ave,'170312712001',0.201346447
On W Fifth Ave From S Troy St To S Albany Ave,'170312712001',0.107933687
On N Paulina St From W Farragut Ave To W Berwyn Ave,'170310309004',0.105981799
On N Paulina St From W Farragut Ave To W Berwyn Ave,'170310309003',0.000714419
